Date,Open,High,Low,Close,Adj Close,Volume
2007-09-04,13358.39,13494.06,13082.17,13113.38,.00,936010000
2007-09-10,13116.39,13469.27,13021.93,13442.52,.00,1031930000
2007-09-17,13441.95,13877.17,13362.37,13820.19,.00,1344190000
2007-09-24,13821.57,13924.81,13696.31,13895.63,.00,1016240000
2007-10-01,13895.71,14124.54,13893.51,14066.01,.00,880750000
2007-10-08,14065.36,14198.10,13950.25,14093.08,.00,870270000
2007-10-15,14092.43,14118.52,13511.94,13522.02,.00,1303720000
2007-10-22,13521.62,13811.25,13407.49,13806.70,.00,1280860000
2007-10-29,13807.35,13962.53,13446.02,13595.10,.00,1290660000
2007-11-05,13592.58,13669.72,13017.30,13042.74,.00,1545520000
2007-11-12,13039.16,13367.17,12975.11,13176.79,.00,1415230000
2007-11-19,13176.30,13176.30,12786.03,12980.88,.00,1018400000
2007-11-26,12979.99,13466.99,12724.09,13371.72,.00,1385740000
2007-12-03,13368.22,13668.10,13237.59,13625.58,.00,1050600000
2007-12-10,13623.55,13780.11,13321.64,13339.85,.00,1275710000
2007-12-17,13339.20,13473.98,13092.00,13450.65,.00,1319260000
2007-12-24,13450.73,13563.48,13298.15,13365.87,.00,497510000
2007-12-31,13364.16,13364.73,12789.04,12800.18,.00,911650000
2008-01-07,12801.15,12931.29,12501.76,12606.30,.00,1589510000
2008-01-14,12613.78,12794.57,12022.48,12099.30,.00,2008240000
2008-01-22,12092.72,12486.89,11634.82,12207.17,.00,1824580000
2008-01-28,12205.71,12767.74,12112.14,12743.19,.00,1672670000
2008-02-04,12743.11,12749.78,12103.37,12182.13,.00,1456550000
2008-02-11,12181.89,12573.13,12069.47,12348.21,.00,1284960000
2008-02-19,12349.59,12505.25,12155.26,12381.02,.00,1156050000
2008-02-25,12380.77,12756.56,12223.57,12266.39,.00,1443220000
2008-03-03,12264.36,12349.67,11819.69,11893.69,.00,1502700000
2008-03-10,11893.04,12303.35,11731.60,11951.09,.00,1689550000
2008-03-17,11946.45,12461.53,11756.60,12361.32,.00,1581780000
2008-03-24,12361.97,12622.07,12196.87,12216.40,.00,1181380000
2008-03-31,12215.92,12696.29,12176.11,12609.42,.00,1167030000
2008-04-07,12612.59,12733.66,12302.06,12325.42,.00,1104400000
2008-04-14,12324.77,12893.98,12269.81,12849.36,.00,1215480000
2008-04-21,12850.91,12942.26,12656.56,12891.86,.00,1142150000
2008-04-28,12890.76,13132.46,12793.10,13058.20,.00,1146280000
2008-05-05,13056.57,13058.45,12715.02,12745.88,.00,1007990000
2008-05-12,12745.55,13001.94,12740.50,12986.80,.00,1108680000
2008-05-19,12985.41,13136.69,12460.09,12479.63,.00,1131370000
2008-05-27,12479.63,12726.66,12442.59,12638.32,.00,831860000
2008-06-02,12637.67,12638.08,12192.06,12209.81,.00,1209120000
2008-06-09,12210.13,12369.23,12076.93,12307.35,.00,1263170000
2008-06-16,12306.86,12322.82,11818.83,11842.69,.00,1270350000
2008-06-23,11843.83,11986.96,11297.99,11346.51,.00,1285100000
2008-06-30,11345.70,11437.30,11157.21,11288.54,.00,989400000
2008-07-07,11289.19,11418.24,10977.68,11100.54,.00,1269860000
2008-07-14,11103.64,11510.82,10827.71,11496.57,.00,1558210000
2008-07-21,11495.02,11698.17,11325.10,11370.69,.00,1183120000
2008-07-28,11369.47,11586.62,11125.13,11326.32,.00,1022900000
2008-08-04,11326.32,11759.96,11221.53,11734.32,.00,1027740000
2008-08-11,11729.67,11867.11,11450.89,11659.90,.00,914160000
2008-08-18,11659.65,11690.43,11290.58,11628.06,.00,741560000
2008-08-25,11626.19,11715.18,11340.41,11543.96,.00,705050000
2008-09-02,11545.63,11790.17,11037.85,11220.96,.00,778840000
2008-09-08,11224.87,11577.50,11098.67,11421.99,.00,1231270000
2008-09-15,11416.37,11483.05,10459.44,11388.44,.00,2534100000
2008-09-22,11394.42,11394.58,10753.57,11143.13,.00,1052410000
2008-09-29,11139.62,11139.94,10310.25,10325.38,.00,1657400000
2008-10-06,10322.52,10322.76,7882.51,8451.19,.00,2344910000
2008-10-13,8462.42,9794.37,8197.67,8852.22,.00,1969430000
2008-10-20,8852.30,9284.55,8187.48,8378.95,.00,1497820000
2008-10-27,8375.92,9454.36,8143.59,9325.01,.00,1547730000
2008-11-03,9326.04,9653.95,8637.17,8943.81,.00,1291190000
2008-11-10,8946.60,9159.58,7965.42,8497.31,.00,1574130000
2008-11-17,8494.84,8571.30,7449.38,8046.42,.00,2092220000
2008-11-24,8048.09,8831.35,8048.09,8829.04,.00,1305340000
2008-12-01,8826.89,8827.05,8118.50,8635.42,.00,1550460000
2008-12-08,8637.65,9026.41,8347.81,8629.68,.00,1438320000
2008-12-15,8628.81,8961.26,8469.03,8579.11,.00,1630620000
2008-12-22,8573.37,8604.12,8372.02,8515.55,.00,539420000
2008-12-29,8515.87,9065.28,8364.06,9034.69,.00,756750000
2009-01-05,9027.13,9088.06,8576.96,8599.18,.00,1146800000
2009-01-12,8599.26,8602.60,7995.13,8281.22,.00,1808670000
2009-01-20,8279.63,8291.98,7909.03,8077.56,.00,1619790000
2009-01-26,8078.04,8405.87,7961.92,8000.86,.00,1473020000
2009-02-02,8000.62,8312.37,7845.31,8280.59,.00,1739860000
2009-02-09,8281.38,8315.07,7693.98,7850.41,.00,1593370000
2009-02-17,7845.63,7845.63,7249.47,7365.67,.00,1487450000
2009-02-23,7365.99,7441.02,7033.62,7062.93,.00,2313680000
2009-03-02,7056.48,7058.95,6469.95,6626.94,.00,2413720000
2009-03-09,6625.74,7242.62,6516.86,7223.98,.00,2498140000
2009-03-16,7225.33,7571.64,7172.05,7278.38,.00,2795830000
2009-03-23,7279.25,7931.33,7278.78,7776.18,.00,2070270000
2009-03-30,7773.31,8075.73,7437.59,8017.59,.00,1895470000
2009-04-06,8016.16,8087.28,7750.85,8083.38,.00,1241730000
2009-04-13,8082.02,8190.66,7870.48,8131.33,.00,2247680000
2009-04-20,8128.94,8128.94,7791.95,8076.29,.00,1994680000
2009-04-27,8073.82,8307.51,7938.98,8212.41,.00,1436800000
2009-05-04,8213.60,8587.55,8213.60,8574.65,.00,2025520000
2009-05-11,8569.23,8569.23,8230.17,8268.64,.00,1637020000
2009-05-18,8270.15,8591.93,8221.01,8277.32,.00,1581100000
2009-05-26,8277.32,8522.95,8226.90,8500.33,.00,1253390000
2009-06-01,8501.53,8839.40,8501.29,8763.13,.00,1357320000
2009-06-08,8759.35,8877.93,8633.07,8799.26,.00,1011400000
2009-06-15,8798.50,8798.50,8461.29,8539.73,.00,1457540000
2009-06-22,8538.52,8538.83,8259.43,8438.39,.00,1248000000
2009-06-29,8440.13,8580.47,8280.74,8280.74,.00,792220000
2009-07-06,8280.74,8327.97,8087.19,8146.52,.00,1109950000
2009-07-13,8146.52,8754.29,8130.42,8743.94,.00,1265680000
2009-07-20,8746.05,9100.88,8745.90,9093.24,.00,1120720000
2009-07-27,9093.09,9246.43,9007.47,9171.61,.00,1063590000
2009-08-03,9173.65,9437.71,9173.65,9370.07,.00,1115340000
2009-08-10,9368.41,9424.11,9216.88,9321.40,.00,848570000
2009-08-17,9313.85,9519.11,9116.52,9505.96,.00,987810000
2009-08-24,9506.18,9630.20,9459.40,9544.20,.00,888890000
2009-08-31,9542.91,9557.95,9252.93,9441.27,.00,965630000
2009-09-08,9440.13,9649.85,9439.98,9605.41,.00,824080000
2009-09-14,9598.08,9854.58,9535.96,9820.20,.00,1312180000
2009-09-21,9818.61,9917.99,9641.01,9665.19,.00,992020000
2009-09-28,9663.23,9834.48,9430.08,9487.67,.00,1072910000
2009-10-05,9488.73,9865.01,9481.09,9864.94,.00,918220000
2009-10-12,9865.24,10062.94,9815.06,9995.91,.00,1215420000
2009-10-19,9996.67,10119.47,9916.78,9972.18,.00,1189360000
2009-10-26,9972.33,10072.32,9684.54,9712.73,.00,1341410000
2009-11-02,9712.13,10044.50,9678.95,10023.42,.00,1090160000
2009-11-09,10020.62,10341.97,10020.62,10270.47,.00,939430000
2009-11-16,10267.53,10438.17,10256.11,10318.16,.00,953910000
2009-11-23,10320.13,10495.61,10231.25,10309.92,.00,606470000
2009-11-30,10309.77,10516.70,10263.29,10388.90,.00,1277930000
2009-12-07,10386.86,10484.05,10235.63,10471.50,.00,982840000
2009-12-14,10471.28,10514.66,10263.90,10328.89,.00,1229170000
2009-12-21,10330.10,10522.06,10329.80,10520.09,.00,464680000
2009-12-28,10517.91,10580.33,10423.13,10428.05,.00,443000000
2010-01-04,10430.69,10619.40,10430.69,10618.19,.00,944460000
2010-01-11,10620.31,10723.77,10561.06,10609.65,.00,1205160000
2010-01-19,10608.37,10729.89,10157.64,10172.98,.00,1023330000
2010-01-25,10175.10,10285.13,10043.75,10067.33,.00,1251750000
2010-02-01,10068.99,10314.84,9835.09,10012.23,.00,1247070000
2010-02-08,10005.43,10161.57,9904.09,10099.14,.00,1122060000
2010-02-16,10100.81,10438.55,10100.81,10402.35,.00,855230000
2010-02-22,10402.43,10433.64,10185.83,10325.26,.00,1055300000
2010-03-01,10326.10,10571.94,10326.10,10566.20,.00,924230000
2010-03-08,10563.78,10644.95,10507.17,10624.69,.00,894350000
2010-03-15,10623.41,10819.90,10570.51,10741.98,.00,1169640000
2010-03-22,10741.00,10955.48,10695.13,10850.36,.00,917730000
2010-03-29,10849.23,10956.39,10832.83,10927.07,.00,642100000
2010-04-05,10927.45,11000.98,10844.09,10997.35,.00,796030000
2010-04-12,10996.75,11154.55,10947.77,11018.66,.00,1139500000
2010-04-19,11018.36,11205.64,10977.85,11204.28,.00,1000980000
2010-04-26,11205.11,11258.01,10965.38,11008.61,.00,1141520000
2010-05-03,11009.60,11177.67,9869.62,10380.43,.00,1527630000
2010-05-10,10386.18,10920.27,10386.03,10620.16,.00,1191910000
2010-05-17,10616.98,10718.86,9918.82,10193.39,.00,1533190000
2010-05-24,10193.46,10264.20,9774.48,10136.63,.00,1352960000
2010-06-01,10133.94,10315.21,9889.88,9931.97,.00,856220000
2010-06-07,9931.75,10215.98,9757.55,10211.07,.00,1114920000
2010-06-14,10211.83,10483.44,10186.21,10450.64,.00,1065870000
2010-06-21,10452.46,10594.16,10081.08,10143.81,.00,1214980000
2010-06-28,10143.05,10201.93,9614.32,9686.48,.00,1152080000
2010-07-06,9686.48,10201.77,9659.01,10198.03,.00,807600000
2010-07-12,10199.24,10407.82,10079.58,10097.90,.00,1064120000
2010-07-19,10098.12,10441.95,10007.76,10424.62,.00,977500000
2010-07-26,10424.17,10584.99,10347.50,10465.94,.00,931710000
2010-08-02,10468.82,10702.99,10468.59,10653.56,.00,800360000
2010-08-09,10654.62,10719.94,10268.71,10303.15,.00,961800000
2010-08-16,10303.07,10480.44,10147.24,10213.62,.00,984830000
2010-08-23,10215.51,10304.70,9936.62,10150.65,.00,964660000
2010-08-30,10145.58,10451.15,9941.84,10447.93,.00,930140000
2010-09-07,10446.80,10476.62,10332.40,10462.77,.00,619710000
2010-09-13,10458.60,10650.16,10458.60,10607.85,.00,1088080000
2010-09-20,10608.08,10865.78,10608.08,10860.26,.00,848550000
2010-09-27,10860.03,10948.88,10728.64,10829.68,.00,846280000
2010-10-04,10828.85,11032.17,10711.12,11006.48,.00,834250000
2010-10-11,11006.93,11155.23,10913.84,11062.78,.00,1010280000
2010-10-18,11062.63,11213.54,10917.62,11132.56,.00,940700000
2010-10-25,11133.40,11247.60,11020.82,11118.49,.00,840130000
2010-11-01,11120.30,11451.53,11062.33,11444.08,.00,924450000
2010-11-08,11439.54,11439.61,11143.84,11192.58,.00,984380000
2010-11-15,11194.02,11280.90,10978.93,11203.55,.00,961650000
2010-11-22,11201.66,11206.05,10992.17,11091.87,.00,552350000
2010-11-29,11083.75,11388.87,10929.28,11382.09,.00,949350000
2010-12-06,11381.33,11450.89,11327.49,11410.32,.00,770260000
2010-12-13,11406.16,11519.04,11405.33,11491.91,.00,1012060000
2010-12-20,11491.30,11580.84,11442.68,11573.49,.00,467660000
2010-12-27,11572.81,11625.00,11518.44,11577.51,.00,438870000
2011-01-03,11577.43,11742.68,11577.35,11674.76,.00,933840000
2011-01-10,11672.34,11794.15,11573.87,11787.38,.00,815170000
2011-01-18,11783.82,11905.48,11744.77,11871.84,.00,799920000
2011-01-24,11873.43,12020.52,11803.04,11823.70,.00,926210000
2011-01-31,11824.39,12092.42,11817.88,12092.15,.00,796400000
2011-02-07,12092.38,12285.94,12092.30,12273.26,.00,881250000
2011-02-14,12266.83,12391.29,12193.27,12391.25,.00,796100000
2011-02-22,12389.74,12389.82,11983.17,12130.45,.00,753750000
2011-02-28,12130.45,12283.10,12018.63,12169.88,.00,854610000
2011-03-07,12171.09,12257.82,11936.32,12044.40,.00,787500000
2011-03-14,12042.13,12042.13,11555.48,11858.52,.00,1176310000
2011-03-21,11860.11,12259.79,11860.11,12220.59,.00,654390000
2011-03-28,12221.19,12419.71,12173.51,12376.72,.00,726180000
2011-04-04,12374.60,12450.93,12320.72,12380.05,.00,720760000
2011-04-11,12380.43,12444.00,12163.86,12341.83,.00,741540000
2011-04-18,12339.71,12506.06,12093.89,12505.99,.00,710620000
2011-04-25,12505.99,12832.83,12446.05,12810.54,.00,1000570000
2011-05-02,12810.16,12876.00,12521.28,12638.74,.00,881460000
2011-05-09,12637.83,12781.06,12537.17,12595.75,.00,877070000
2011-05-16,12594.77,12642.90,12378.84,12512.04,.00,893710000
2011-05-23,12511.36,12511.36,12309.52,12441.58,.00,717490000
2011-05-31,12443.40,12574.29,12104.03,12151.26,.00,705420000
2011-06-06,12151.19,12183.12,11937.42,11951.91,.00,814090000
2011-06-13,11945.33,12120.80,11862.53,12004.36,.00,1027000000
2011-06-20,12004.28,12217.33,11874.94,11934.58,.00,886570000
2011-06-27,11934.66,12596.13,11934.05,12582.77,.00,793540000
2011-07-05,12569.87,12753.89,12539.21,12657.20,.00,540220000
2011-07-11,12655.62,12655.84,12406.09,12479.73,.00,792090000
2011-07-18,12475.11,12751.43,12296.23,12681.16,.00,782010000
2011-07-25,12679.72,12679.95,12083.45,12143.24,.00,836290000
2011-08-01,12144.22,12282.42,11139.00,11444.61,.00,1295170000
2011-08-08,11433.93,11434.09,10604.07,11269.02,.00,1928910000
2011-08-15,11269.85,11529.67,10801.41,10817.65,.00,1192090000
2011-08-22,10820.37,11406.39,10820.37,11284.54,.00,1197690000
2011-08-29,11286.65,11716.84,11211.35,11240.26,.00,942140000
2011-09-06,11237.31,11477.30,10932.53,10992.13,.00,784950000
2011-09-12,10990.01,11532.47,10824.76,11509.09,.00,1177720000
2011-09-19,11506.82,11550.22,10597.14,10771.48,.00,1065810000
2011-09-26,10771.78,11369.30,10771.78,10913.38,.00,1015270000
2011-10-03,10912.10,11232.05,10404.49,11103.12,.00,1114860000
2011-10-10,11104.56,11646.83,11104.56,11644.49,.00,743320000
2011-10-17,11643.35,11812.46,11296.12,11808.79,.00,941450000
2011-10-24,11807.96,12284.31,11682.52,12231.11,.00,922310000
2011-10-31,12229.22,12229.29,11630.03,11983.24,.00,842540000
2011-11-07,11983.02,12187.51,11736.93,12153.68,.00,747030000
2011-11-14,12153.00,12170.56,11676.35,11796.16,.00,651410000
2011-11-21,11795.55,11795.70,11231.43,11231.65,.00,559230000
2011-11-28,11232.47,12146.68,11232.16,12019.42,.00,942500000
2011-12-05,12021.54,12257.67,11966.22,12184.26,.00,788320000
2011-12-12,12181.08,12181.38,11786.47,11866.39,.00,1008650000
2011-12-19,11866.54,12297.44,11735.19,12294.00,.00,695630000
2011-12-27,12293.47,12328.47,12140.17,12217.56,.00,285070000
2012-01-03,12221.19,12479.65,12221.19,12359.92,.00,587250000
2012-01-09,12359.31,12514.69,12311.79,12422.06,.00,683390000
2012-01-17,12423.12,12720.48,12423.12,12720.48,.00,705980000
2012-01-23,12720.25,12841.95,12580.12,12660.46,.00,705960000
2012-01-30,12659.17,12869.95,12529.41,12862.23,.00,699200000
2012-02-06,12860.72,12924.71,12743.56,12801.23,.00,643140000
2012-02-13,12799.11,12967.92,12753.62,12949.87,.00,728950000
2012-02-21,12949.34,13013.82,12882.67,12982.95,.00,498900000
2012-02-27,12981.13,13055.75,12882.59,12977.57,.00,674050000
2012-03-05,12977.34,12977.34,12734.86,12922.02,.00,632840000
2012-03-12,12920.58,13289.08,12919.98,13232.62,.00,981010000
2012-03-19,13231.94,13269.71,13002.77,13080.73,.00,655630000
2012-03-26,13082.62,13264.98,13032.67,13212.04,.00,700340000
2012-04-02,13211.36,13297.11,13012.46,13060.14,.00,467300000
2012-04-09,13057.57,13057.72,12710.56,12849.59,.00,650850000
2012-04-16,12850.88,13131.36,12850.80,13029.26,.00,701720000
2012-04-23,13028.20,13266.68,12845.58,13228.31,.00,627160000
2012-04-30,13228.31,13338.66,13022.34,13038.27,.00,567920000
2012-05-07,13035.85,13049.09,12748.48,12820.60,.00,696180000
2012-05-14,12818.49,12818.86,12336.76,12369.38,.00,830530000
2012-05-21,12369.15,12575.96,12311.56,12454.83,.00,647760000
2012-05-29,12454.83,12611.61,12107.48,12118.57,.00,598420000
2012-06-04,12119.85,12555.26,12035.09,12554.20,.00,618480000
2012-06-11,12553.81,12774.70,12398.48,12767.17,.00,771130000
2012-06-18,12767.02,12898.94,12561.46,12640.78,.00,712310000
2012-06-25,12639.80,12880.39,12450.17,12880.09,.00,658810000
2012-07-02,12879.71,12961.30,12702.99,12772.47,.00,368050000
2012-07-09,12772.02,12830.29,12492.25,12777.09,.00,607170000
2012-07-16,12776.33,12977.57,12645.10,12822.57,.00,693440000
2012-07-23,12820.45,13117.74,12521.84,13075.66,.00,691740000
2012-07-30,13075.35,13133.18,12778.90,13096.17,.00,575650000
2012-08-06,13099.88,13215.97,13094.96,13207.95,.00,435410000
2012-08-13,13204.93,13281.32,13112.94,13275.20,.00,482240000
2012-08-20,13274.58,13330.76,13027.20,13157.97,.00,512700000
2012-08-27,13157.74,13176.17,12978.91,13090.84,.00,478990000
2012-09-04,13092.15,13320.27,12977.09,13306.64,.00,467330000
2012-09-10,13308.56,13653.24,13251.39,13593.37,.00,677180000
2012-09-17,13588.57,13647.10,13503.00,13579.47,.00,912470000
2012-09-24,13577.85,13620.21,13367.27,13437.13,.00,644290000
2012-10-01,13437.66,13661.87,13424.92,13610.15,.00,522630000
2012-10-08,13589.26,13610.38,13296.43,13328.85,.00,476420000
2012-10-15,13329.54,13588.73,13312.22,13343.51,.00,731390000
2012-10-22,13344.28,13368.55,13017.37,13107.21,.00,604000000
2012-10-31,13107.44,13289.45,13052.07,13093.16,.00,416330000
2012-11-05,13092.28,13290.75,12743.39,12815.39,.00,635330000
2012-11-12,12815.93,12898.25,12471.49,12588.31,.00,693000000
2012-11-19,12590.23,13011.45,12590.23,13009.53,.00,429480000
2012-11-26,13008.45,13062.56,12765.32,13025.58,.00,647950000
2012-12-03,13027.73,13157.28,12923.44,13155.13,.00,640400000
2012-12-10,13154.89,13329.44,13118.46,13135.01,.00,589360000
2012-12-17,13135.17,13365.86,13122.53,13190.84,.00,977990000
2012-12-24,13190.15,13190.38,12926.86,12938.11,.00,313260000
2012-12-31,12938.19,13447.11,12883.89,13435.21,.00,544390000
2013-01-07,13436.13,13496.68,13293.13,13488.43,.00,618480000
2013-01-14,13488.43,13649.93,13445.80,13649.70,.00,784080000
2013-01-22,13649.70,13895.98,13622.96,13895.98,.00,503870000
2013-01-28,13895.98,14019.78,13860.58,14009.79,.00,610020000
2013-02-04,14009.79,14022.62,13852.20,13992.97,.00,610760000
2013-02-11,13992.97,14038.97,13906.73,13981.76,.00,633260000
2013-02-19,13981.76,14058.27,13834.40,14000.57,.00,546210000
2013-02-25,14000.57,14149.15,13784.01,14089.66,.00,694850000
2013-03-04,14089.66,14413.17,14030.37,14397.07,.00,572130000
2013-03-11,14397.07,14539.29,14373.32,14514.11,.00,806060000
2013-03-18,14514.11,14546.82,14382.09,14512.03,.00,574950000
2013-03-25,14512.03,14585.10,14395.00,14578.54,.00,467260000
2013-04-01,14578.54,14684.49,14434.43,14565.25,.00,553000000
2013-04-08,14565.25,14887.51,14497.80,14865.06,.00,619920000
2013-04-15,14865.06,14865.06,14444.03,14547.51,.00,821260000
2013-04-22,14547.51,14768.05,14457.60,14712.55,.00,680740000
2013-04-29,14712.55,15009.59,14687.05,14973.96,.00,569000000
2013-05-06,14973.96,15144.83,14941.09,15118.49,.00,543690000
2013-05-13,15113.42,15357.40,15053.46,15354.40,.00,663740000
2013-05-20,15348.33,15542.40,15180.23,15303.10,.00,665710000
2013-05-28,15307.33,15521.49,15115.57,15115.57,.00,574680000
2013-06-03,15123.55,15304.98,14844.22,15248.12,.00,701450000
2013-06-10,15247.81,15300.64,14953.45,15070.18,.00,513550000
2013-06-17,15078.71,15340.09,14688.43,14799.40,.00,942550000
2013-06-24,14795.79,15075.01,14551.27,14909.60,.00,771490000
2013-07-01,14911.60,15137.51,14858.93,15135.84,.00,392740000
2013-07-08,15137.22,15498.39,15137.22,15464.30,.00,606230000
2013-07-15,15459.69,15589.40,15415.71,15543.74,.00,697170000
2013-07-22,15543.97,15604.22,15405.16,15558.83,.00,577080000
2013-07-29,15557.14,15658.43,15479.13,15658.36,.00,565790000
2013-08-05,15651.98,15655.21,15346.65,15425.51,.00,425180000
2013-08-12,15415.22,15504.14,15054.38,15081.47,.00,533840000
2013-08-19,15076.79,15106.39,14880.84,15010.51,.00,597690000
2013-08-26,15014.58,15049.98,14760.41,14810.31,.00,555070000
2013-09-03,14801.55,15009.84,14777.48,14922.50,.00,474100000
2013-09-09,14927.19,15380.97,14927.19,15376.06,.00,486600000
2013-09-16,15381.36,15709.58,15381.36,15451.09,.00,851560000
2013-09-23,15452.31,15466.95,15211.81,15258.24,.00,436950000
2013-09-30,15249.82,15249.82,14947.03,15072.58,.00,457280000
2013-10-07,15069.30,15237.30,14719.43,15237.11,.00,477770000
2013-10-14,15231.33,15412.97,15136.38,15399.65,.00,530860000
2013-10-21,15401.32,15570.60,15362.66,15570.28,.00,490460000
2013-10-28,15569.19,15721.00,15533.48,15615.55,.00,474410000
2013-11-04,15621.20,15797.68,15522.18,15761.78,.00,477350000
2013-11-11,15759.28,15962.98,15672.00,15961.70,.00,480890000
2013-11-18,15962.72,16068.78,15865.37,16064.77,.00,423780000
2013-11-25,16072.09,16174.51,16055.46,16086.41,.00,336410000
2013-12-02,16087.12,16098.00,15791.29,16020.20,.00,534020000
2013-12-09,16019.49,16058.40,15703.79,15755.36,.00,467450000
2013-12-16,15759.60,16287.84,15759.60,16221.14,.00,712750000
2013-12-23,16225.25,16529.01,16225.25,16478.41,.00,209960000
2013-12-30,16484.51,16588.25,16416.49,16469.99,.00,286710000
2014-01-06,16474.04,16562.32,16378.61,16437.05,.00,443090000
2014-01-13,16434.03,16505.28,16240.60,16458.56,.00,583760000
2014-01-21,16459.27,16520.60,15879.11,15879.11,.00,441030000
2014-01-27,15879.05,15945.89,15617.55,15698.85,.00,555430000
2014-02-03,15697.69,15798.51,15340.69,15794.08,.00,593050000
2014-02-10,15793.63,16175.55,15733.69,16154.39,.00,440880000
2014-02-18,16153.97,16225.72,16006.59,16103.30,.00,376110000
2014-02-24,16102.27,16398.95,16102.27,16321.71,.00,657780000
2014-03-03,16321.71,16505.70,16071.25,16452.72,.00,419450000
2014-03-10,16453.10,16460.33,16046.99,16065.67,.00,396080000
2014-03-17,16066.37,16456.45,16066.37,16302.77,.00,703380000
2014-03-24,16303.28,16466.04,16191.79,16323.06,.00,472520000
2014-03-31,16324.22,16631.63,16324.22,16412.71,.00,452210000
2014-04-07,16414.15,16456.12,16015.32,16026.75,.00,538700000
2014-04-14,16028.29,16460.49,16028.29,16408.54,.00,418710000
2014-04-21,16408.92,16565.71,16333.78,16361.46,.00,412130000
2014-04-28,16363.20,16620.06,16312.66,16512.89,.00,424260000
2014-05-05,16509.75,16622.95,16357.35,16583.34,.00,389130000
2014-05-12,16584.82,16735.51,16397.46,16491.31,.00,440800000
2014-05-19,16490.35,16613.07,16341.30,16606.27,.00,354650000
2014-05-27,16607.42,16721.22,16607.42,16717.17,.00,304040000
2014-06-02,16716.85,16924.28,16673.65,16924.28,.00,341950000
2014-06-09,16926.08,16970.17,16703.73,16775.74,.00,361330000
2014-06-16,16765.56,16978.02,16722.86,16947.08,.00,542720000
2014-06-23,16946.50,16969.70,16746.09,16851.84,.00,419120000
2014-06-30,16852.49,17074.65,16801.94,17068.26,.00,289050000
2014-07-07,17063.83,17063.83,16805.38,16943.81,.00,332360000
2014-07-14,16950.93,17151.56,16950.93,17100.18,.00,485570000
2014-07-21,17095.11,17133.43,16915.65,16960.57,.00,352670000
2014-07-28,16956.91,17056.46,16437.07,16493.37,.00,406450000
2014-08-04,16493.72,16596.22,16333.78,16553.93,.00,394340000
2014-08-11,16557.27,16775.27,16518.06,16662.91,.00,365900000
2014-08-18,16664.45,17074.59,16664.45,17001.22,.00,334340000
2014-08-25,17011.81,17153.80,17011.81,17098.45,.00,303160000
2014-09-02,17097.42,17161.55,17009.07,17137.36,.00,272340000
2014-09-08,17131.71,17137.88,16937.67,16987.51,.00,357920000
2014-09-15,16988.76,17350.64,16951.38,17279.74,.00,667670000
2014-09-22,17271.71,17277.88,16945.80,17113.15,.00,400110000
2014-09-29,17107.69,17145.10,16674.04,17009.69,.00,440180000
2014-10-06,17010.34,17099.39,16543.91,16544.10,.00,1071380000
2014-10-13,16535.43,16602.41,15855.12,16380.41,.00,648200000
2014-10-20,16373.15,16811.71,16260.54,16805.41,.00,481300000
2014-10-27,16796.10,17395.54,16729.83,17390.52,.00,434690000
2014-11-03,17390.90,17575.33,17278.36,17573.93,.00,390980000
2014-11-10,17568.98,17705.48,17536.17,17634.74,.00,353680000
2014-11-17,17631.85,17894.83,17603.89,17810.06,.00,450210000
2014-11-24,17812.63,17893.42,17790.89,17828.24,.00,321620000
2014-12-01,17827.27,17991.19,17726.55,17958.79,.00,423140000
2014-12-08,17954.94,17960.56,17280.83,17280.83,.00,516230000
2014-12-15,17285.74,17874.03,17067.59,17804.80,.00,816540000
2014-12-22,17812.25,18103.45,17812.25,18053.71,.00,276790000
2014-12-29,18046.58,18073.04,17731.30,17832.99,.00,260470000
2015-01-05,17821.30,17916.04,17262.37,17737.37,.00,517340000
2015-01-12,17742.05,17923.01,17243.55,17511.57,.00,536040000
2015-01-20,17516.96,17840.89,17346.73,17672.60,.00,424220000
2015-01-26,17668.11,17696.36,17136.30,17164.95,.00,619390000
2015-02-02,17169.99,17951.09,17037.76,17824.29,.00,497010000
2015-02-09,17821.49,18037.41,17685.32,18019.35,.00,463800000
2015-02-17,18019.80,18144.29,17878.37,18140.44,.00,364370000
2015-02-23,18140.76,18244.38,18054.84,18132.70,.00,426070000
2015-03-02,18134.05,18288.63,17825.15,17856.78,.00,443710000
2015-03-09,17856.56,18031.04,17620.49,17749.31,.00,533560000
2015-03-16,17751.24,18197.29,17697.52,18127.65,.00,756960000
2015-03-23,18136.73,18205.93,17579.27,17712.66,.00,512740000
2015-03-30,17727.48,18008.64,17585.01,17763.24,.00,414240000
2015-04-06,17755.50,18066.76,17646.80,18057.65,.00,452970000
2015-04-13,18052.32,18169.26,17748.53,17826.30,.00,544910000
2015-04-20,17841.18,18133.03,17841.18,18080.14,.00,508970000
2015-04-27,18097.89,18175.56,17774.89,18024.06,.00,569000000
2015-05-04,18026.02,18205.23,17733.12,18191.11,.00,457660000
2015-05-11,18187.78,18272.72,17924.80,18272.56,.00,460300000
2015-05-18,18267.25,18351.36,18217.14,18232.02,.00,409630000
2015-05-26,18229.75,18229.75,17967.74,18010.68,.00,413160000
2015-06-01,18017.82,18168.09,17822.90,17849.46,.00,418920000
2015-06-08,17849.46,18109.77,17714.97,17898.84,.00,447080000
2015-06-15,17890.76,18174.73,17698.42,18015.95,.00,614600000
